STAID,STANAME,CLASS,AGGECOREGI,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,HCDN_2009,ACTIVE09,FLYRS1900,FLYRS1950,FLYRS1990,geometry
04166100,"RIVER ROUGE AT SOUTHFIELD, MI",Non-ref,CntlPlains,224.3466,04,42.447813,-83.297709,MI,,yes,51.0,51.0,20.0,POINT (1035187.310019935 2230277.717875948)
04166500,"RIVER ROUGE AT DETROIT, MI",Non-ref,CntlPlains,475.9533,04,42.372259,-83.255485,MI,,yes,79.0,60.0,20.0,POINT (1039737.227582467 2222366.890641515)
04170000,"HURON RIVER AT MILFORD, MI",Non-ref,CntlPlains,385.2142,04,42.578921,-83.626608,MI,,yes,61.0,60.0,20.0,POINT (1006634.050634857 2241273.571408119)
04174500,"HURON RIVER AT ANN ARBOR, MI",Non-ref,CntlPlains,1928.162,04,42.286149,-83.733274,MI,,yes,94.0,60.0,20.0,POINT (1002218.054875612 2207688.464169323)
04174518,"MALLETTS CREEK AT ANN ARBOR, MI",Non-ref,CntlPlains,26.2431,04,42.264761,-83.688273,MI,,yes,10.0,10.0,10.0,POINT (1006183.162870641 2205792.237036292)
04175600,"RIVER RAISIN NEAR MANCHESTER, MI",Non-ref,CntlPlains,330.7972,04,42.168095,-84.076058,MI,,yes,35.0,35.0,20.0,POINT (976013.3042166356 2191025.293918985)
04186500,Auglaize River near Fort Jennings OH,Non-ref,CntlPlains,858.4164,04,40.948662,-84.266059,OH,,yes,83.0,60.0,20.0,POINT (977348.4797046572 2053656.627822169)
04191500,Auglaize River near Defiance OH,Non-ref,CntlPlains,6038.764,04,41.237549,-84.399114,OH,,yes,94.0,60.0,20.0,POINT (962382.8056218203 2084400.537313828)
04193500,Maumee River at Waterville OH,Non-ref,CntlPlains,16409.35,04,41.500053,-83.712714,OH,,yes,86.0,60.0,20.0,POINT (1015227.580356563 2120694.797798881)
04199000,Huron River at Milan OH,Non-ref,CntlPlains,947.3742,04,41.301719,-82.606844,OH,,yes,53.0,53.0,20.0,POINT (1109137.171152447 2111056.86918369)
04199500,VERMILION R NR VERMILION OH,Non-ref,CntlPlains,672.3603,04,41.38199,-82.316827,OH,,yes,39.0,39.0,8.0,POINT (1131700.775247345 2123370.689162475)
04208000,Cuyahoga River at Independence OH,Non-ref,NorthEast,1837.508,04,41.395331,-81.629848,OH,,yes,78.0,60.0,20.0,POINT (1187870.930734129 2133231.713803861)
0422026250,NORTHRUP CREEK AT NORTH GREECE NY,Non-ref,NorthEast,25.0614,04,43.25367,-77.74223,NY,,yes,20.0,20.0,20.0,POINT (1466020.501607155 2392295.007227765)
04232034,"IRONDEQUOIT CR AT RAILROAD MILLS, NR FISHERS NY",Non-ref,NorthEast,100.0665,04,43.027841,-77.47805,NY,,yes,18.0,18.0,18.0,POINT (1491850.381174192 2371655.088361201)
04232050,ALLEN CREEK NEAR ROCHESTER NY,Non-ref,NorthEast,77.44231,04,43.130341,-77.518608,NY,,yes,49.0,49.0,20.0,POINT (1486412.439900777 2382252.146130657)
0423205010,IRONDEQUOIT CR ABV BLOSSOM RD NR ROCHESTER NY,Non-ref,NorthEast,379.7046,04,43.145063,-77.511942,NY,,yes,28.0,28.0,20.0,POINT (1486623.985464525 2383969.692244153)
04249000,"OSWEGO RIVER AT LOCK 7, OSWEGO NY",Non-ref,NorthEast,13209.39,04,43.451735,-76.505219,NY,,yes,78.0,60.0,20.0,POINT (1559490.61079387 2433665.296338517)
05014500,Swiftcurrent Creek at Many Glacier MT,Non-ref,WestMnts,79.7283,10U,48.799145,-113.656776,MT,,yes,53.0,51.0,20.0,POINT (-1304699.631875896 2987705.446281211)
05040500,"PELICAN RIVER NEAR FERGUS FALLS, MN",Non-ref,CntlPlains,1249.072,09,46.336071,-96.119781,MN,,,41.0,31.0,0.0,POINT (-9244.882856005821 2594149.876288585)
05053000,"WILD RICE RIVER NR ABERCROMBIE, ND",Non-ref,CntlPlains,5414.643,09,46.468017,-96.783691,ND,,yes,77.0,60.0,20.0,POINT (-60365.01250692869 2609021.148616807)
05054000,"RED RIVER OF THE NORTH AT FARGO, ND",Non-ref,CntlPlains,17195.91,09,46.861075,-96.783692,ND,,yes,108.0,60.0,20.0,POINT (-60006.07752867824 2652561.341168527)
05055300,"SHEYENNE R AB DEVILS LK STATE OUTLET NR FLORA, ND",Non-ref,CntlPlains,3955.045,09,47.907783,-99.416242,ND,,yes,5.0,5.0,5.0,POINT (-257365.3763359929 2772617.570454638)
05055400,"SHEYENNE R BL DEVILS LK STATE OUTLET NR BREMEN, ND",Non-ref,CntlPlains,4184.39,09,47.821389,-99.276516,ND,,yes,0.0,0.0,0.0,POINT (-247171.8340438886 2762720.735318631)
05056000,"SHEYENNE RIVER NR WARWICK, ND",Ref,CntlPlains,4862.024,09,47.805553,-98.716217,ND,yes,yes,60.0,60.0,20.0,POINT (-204966.9869929915 2759641.26681029)
05057000,"SHEYENNE RIVER NR COOPERSTOWN, ND",Ref,CntlPlains,7582.457,09,47.432771,-98.027595,ND,yes,yes,65.0,60.0,20.0,POINT (-153890.7201157739 2717188.370412063)
05057200,"BALDHILL CREEK NR DAZEY, ND",Ref,CntlPlains,1897.332,09,47.229156,-98.124819,ND,yes,yes,53.0,53.0,20.0,POINT (-161771.7895263332 2694848.083172324)
05058000,"SHEYENNE RIVER BELOW BALDHILL DAM, ND",Non-ref,CntlPlains,10296.64,09,47.033872,-98.083708,ND,,yes,60.0,60.0,20.0,POINT (-159115.9007283122 2673183.221792722)
05058700,"SHEYENNE RIVER AT LISBON, ND",Non-ref,CntlPlains,11635.5,09,46.446912,-97.679265,ND,,yes,53.0,53.0,20.0,POINT (-129384.1145069668 2607576.043638529)
05059000,"SHEYENNE RIVER NEAR KINDRED, ND",Non-ref,CntlPlains,12965.68,09,46.631633,-97.000643,ND,,yes,60.0,60.0,20.0,POINT (-76884.64032574228 2627308.273575782)
05060100,"MAPLE RIVER BL MAPLETON, ND",Non-ref,CntlPlains,3803.821,09,46.905249,-97.052587,ND,,yes,28.0,23.0,14.0,POINT (-80540.01225388177 2657650.06056663)
05061000,"BUFFALO RIVER NEAR HAWLEY, MN",Non-ref,CntlPlains,924.6267,09,46.84996,-96.329509,MN,,yes,59.0,55.0,20.0,POINT (-25234.51465201354 2651127.084969942)
05061500,"SOUTH BRANCH BUFFALO RIVER AT SABIN, MN",Non-ref,CntlPlains,1232.664,09,46.772184,-96.628132,MN,,yes,59.0,55.0,20.0,POINT (-48160.28916362921 2642630.696369778)
05062000,"BUFFALO RIVER NEAR DILWORTH, MN",Non-ref,CntlPlains,2502.677,09,46.961074,-96.661465,MN,,yes,78.0,60.0,20.0,POINT (-50570.44220104715 2663558.874020616)
05062500,"WILD RICE RIVER AT TWIN VALLEY, MN",Ref,CntlPlains,2407.047,09,47.266629,-96.24478,MN,yes,yes,81.0,54.0,20.0,POINT (-18627.05715105465 2697206.836293944)
05079000,"RED LAKE RIVER AT CROOKSTON, MN",Non-ref,MxWdShld,13644.57,09,47.775527,-96.60951,MN,,yes,108.0,60.0,20.0,POINT (-46021.10262853368 2753545.808197656)
05082625,"TURTLE RIVER AT TURTLE R STATE PARK NR ARVILLA, ND",Non-ref,CntlPlains,658.3295,09,47.931934,-97.514531,ND,,yes,17.0,17.0,17.0,POINT (-114075.7199511695 2771564.260801742)
05087500,"MIDDLE RIVER AT ARGYLE, MN",Ref,CntlPlains,600.8184,09,48.341089,-96.818117,MN,yes,yes,58.0,58.0,20.0,POINT (-61234.86764106117 2816014.859643854)
05123400,"WILLOW CREEK NR WILLOW CITY, ND",Ref,CntlPlains,3206.101,09,48.588888,-100.442079,ND,yes,yes,53.0,53.0,20.0,POINT (-331091.6925588596 2850767.768124913)
05124480,"KAWISHIWI RIVER NEAR ELY, MN",Non-ref,MxWdShld,707.2242,09,47.922675,-91.535126,MN,,yes,43.0,43.0,20.0,POINT (336236.4706023402 2777533.944611032)
05131500,"LITTLE FORK RIVER AT LITTLEFORK, MN",Ref,MxWdShld,4383.507,09,48.395776,-93.549327,MN,yes,yes,86.0,60.0,20.0,POINT (183256.0173005181 2824136.46566381)
05244000,"CROW WING RIVER AT NIMROD, MN",Non-ref,MxWdShld,2682.536,07,46.640238,-94.879184,MN,,yes,60.0,50.0,18.0,POINT (86106.52477000908 2628364.577445662)
05267000,"MISSISSIPPI RIVER NEAR ROYALTON, MN",Non-ref,MxWdShld,30119.22,07,45.861077,-94.358612,MN,,yes,85.0,60.0,20.0,POINT (127588.5706078672 2542539.636677861)
05275000,"ELK RIVER NEAR BIG LAKE, MN",Non-ref,CntlPlains,1421.218,07,45.333854,-93.66691,MN,,yes,78.0,57.0,19.0,POINT (182784.8913361658 2485100.253446769)
05291000,"WHETSTONE RIVER NEAR BIG STONE CITY, SD",Ref,CntlPlains,1046.776,07,45.291632,-96.487557,SD,yes,yes,78.0,60.0,20.0,POINT (-38225.18145425055 2478259.658531423)
05293000,"YELLOW BANK RIVER NEAR ODESSA, MN",Ref,CntlPlains,1185.08,07,45.226909,-96.353665,MN,,yes,68.0,58.0,18.0,POINT (-27754.70000784844 2471015.570384976)
05304500,"CHIPPEWA RIVER NEAR MILAN, MN",Non-ref,CntlPlains,4898.689,07,45.108292,-95.798923,MN,,yes,72.0,60.0,20.0,POINT (15807.97579642731 2457786.399625691)
05311000,"MINNESOTA RIVER AT MONTEVIDEO, MN",Non-ref,CntlPlains,16140.84,07,44.93329,-95.733638,MN,,yes,88.0,60.0,20.0,POINT (20995.01056856406 2438326.214845301)
05314510,"CHETOMBA CREEK NEAR RENVILLE, MN",Non-ref,CntlPlains,307.5345,07,44.83996,-95.23918,MN,,yes,2.0,2.0,2.0,POINT (60051.34605149507 2428148.824652535)
05315000,"REDWOOD RIVER NEAR MARSHALL, MN",Non-ref,CntlPlains,672.1308,07,44.430238,-95.845578,MN,,yes,69.0,60.0,20.0,POINT (12262.73790298341 2382287.627659145)
05316500,"REDWOOD RIVER NEAR REDWOOD FALLS, MN",Non-ref,CntlPlains,1616.566,07,44.52357,-95.172499,MN,,yes,75.0,60.0,20.0,POINT (65621.10610592722 2392961.362182834)
0531656290,"WEST FORK BEAVER CREEK AT 320 ST. NEAR BECHYN, MN",Non-ref,CntlPlains,250.5492,07,44.69024,-95.03444,MN,,yes,2.0,2.0,2.0,POINT (76380.29327572162 2411626.921369316)
05317000,"COTTONWOOD RIVER NEAR NEW ULM, MN",Non-ref,CntlPlains,3382.029,07,44.291352,-94.440249,MN,,yes,73.0,58.0,18.0,POINT (124109.4335962541 2367819.303903137)
05320270,"LITTLE COBB RIVER NEAR BEAUFORD, MN",Non-ref,CntlPlains,335.9731,07,43.996633,-93.908563,MN,,yes,11.0,11.0,11.0,POINT (167132.8219017689 2335783.295538566)
05325000,"MINNESOTA RIVER AT MANKATO, MN",Non-ref,CntlPlains,38694.43,07,44.169411,-94.0044,MN,,yes,88.0,60.0,20.0,POINT (159070.8791590679 2354878.814730411)
05330000,"MINNESOTA RIVER NEAR JORDAN, MN",Non-ref,CntlPlains,42040.77,07,44.693018,-93.641902,MN,,yes,74.0,59.0,20.0,POINT (186512.9093212883 2413862.411416421)
05330920,"MINNESOTA RIVER AT FORT SNELLING STATE PARK, MN",Non-ref,CntlPlains,43960.27,07,44.87024,-93.19244,MN,,yes,5.0,5.0,5.0,POINT (221470.6288083533 2434550.759145587)
05331833,"NAMEKAGON RIVER AT LEONARDS, WI",Non-ref,MxWdShld,332.5957,07,46.171341,-91.32935,WI,,yes,9.0,9.0,9.0,POINT (361239.6746487392 2584752.177363413)
05333500,"ST. CROIX RIVER NEAR DANBURY, WI",Non-ref,MxWdShld,3901.471,07,46.074943,-92.247415,WI,,yes,92.0,57.0,20.0,POINT (290697.8963966448 2570917.662867034)
05340500,"ST. CROIX RIVER AT ST. CROIX FALLS, WI",Non-ref,MxWdShld,15925.56,07,45.406906,-92.647151,WI,,yes,99.0,60.0,20.0,POINT (262362.8063139206 2495606.930769405)
05345000,"VERMILLION RIVER NEAR EMPIRE, MN",Non-ref,CntlPlains,334.3264,07,44.666633,-93.054936,MN,,yes,37.0,36.0,20.0,POINT (233016.4681434305 2412220.896080253)
05353800,"STRAIGHT RIVER NEAR FARIBAULT, MN",Non-ref,CntlPlains,1127.968,07,44.258019,-93.231047,MN,,yes,44.0,44.0,20.0,POINT (220412.6654707963 2366296.979343899)
05369500,"CHIPPEWA RIVER AT DURAND, WI",Non-ref,MxWdShld,23441.86,07,44.628299,-91.969059,WI,,yes,81.0,60.0,20.0,POINT (319068.5523587579 2411108.681096338)
05370000,"EAU GALLE RIVER AT SPRING VALLEY, WI",Non-ref,CntlPlains,165.8565,07,44.852778,-92.238333,WI,,yes,65.0,60.0,20.0,POINT (296776.6588956885 2435209.659760073)
05372995,"SOUTH FORK ZUMBRO RIVER AT ROCHESTER, MN",Non-ref,CntlPlains,779.4621,07,44.061631,-92.466289,MN,,yes,28.0,28.0,20.0,POINT (282077.4222943105 2346437.07505786)
05385000,"ROOT RIVER NEAR HOUSTON, MN",Non-ref,CntlPlains,3236.043,07,43.768577,-91.569865,MN,,yes,75.0,48.0,14.0,POINT (355110.7190738054 2316785.003234177)
05387500,"Upper Iowa River at Decorah, IA",Ref,CntlPlains,1269.237,07,43.304889,-91.795543,IA,,yes,39.0,39.0,7.0,POINT (339321.880031875 2264260.872791353)
05388250,"Upper Iowa River near Dorchester, IA",Non-ref,CntlPlains,2010.254,07,43.421084,-91.508752,IA,,yes,35.0,34.0,20.0,POINT (361837.8886847915 2278277.937613524)
05388500,"Paint Creek at Waterville, IA",Non-ref,CntlPlains,107.8605,07,43.210257,-91.305967,IA,,,21.0,21.0,0.0,POINT (379324.5415596142 2255556.494981148)
05389400,"Bloody Run Creek near Marquette, IA",Ref,CntlPlains,88.8741,07,43.040817,-91.206519,IA,,yes,18.0,18.0,18.0,POINT (388308.3023762877 2237057.180490692)
05394500,"PRAIRIE RIVER NEAR MERRILL, WI",Non-ref,MxWdShld,483.1974,07,45.235799,-89.649848,WI,,yes,87.0,60.0,20.0,POINT (497907.6372577805 2488593.982323785)
05406500,"BLACK EARTH CREEK AT BLACK EARTH, WI",Non-ref,CntlPlains,115.8579,07,43.13416,-89.732345,WI,,yes,55.0,55.0,20.0,POINT (506887.6634250578 2254409.173397378)
05407000,"WISCONSIN RIVER AT MUSCODA, WI",Non-ref,CntlPlains,27400.94,07,43.198042,-90.443459,WI,,yes,96.0,60.0,20.0,POINT (449030.2101306798 2257953.392922516)
05407470,"KICKAPOO RIVER AT STATE HIGHWAY 33 AT ONTARIO, WI",Ref,CntlPlains,303.7797,07,43.721637,-90.587631,WI,,yes,8.0,8.0,8.0,POINT (434065.3466343255 2315633.205135374)
05408000,"KICKAPOO RIVER AT LA FARGE, WI",Ref,CntlPlains,689.3334,07,43.57414,-90.643186,WI,yes,yes,71.0,60.0,20.0,POINT (430541.9127807218 2298947.778501767)
05412500,"Turkey River at Garber, IA",Ref,CntlPlains,3858.214,07,42.739988,-91.261799,IA,yes,yes,89.0,60.0,20.0,POINT (385509.0417500637 2203263.044823349)
05416900,"Maquoketa River at Manchester, IA",Non-ref,CntlPlains,722.7054,07,42.469988,-91.448715,IA,,yes,8.0,8.0,8.0,POINT (371757.8607317533 2172374.931888457)
05418500,"Maquoketa River near Maquoketa, IA",Non-ref,CntlPlains,4019.218,07,42.083353,-90.632912,IA,,yes,96.0,60.0,20.0,POINT (440769.1901567922 2132685.757423323)
05421000,"Wapsipinicon River at Independence, IA",Non-ref,CntlPlains,2725.647,07,42.463598,-91.895172,IA,,yes,76.0,60.0,20.0,POINT (335345.1263950569 2170000.329526928)
05422470,"Crow Creek at Bettendorf, IA",Non-ref,CntlPlains,46.5885,07,41.551144,-90.455132,IA,,yes,31.0,31.0,19.0,POINT (458825.3484804547 2074078.92901117)
05427570,"ROCK RIVER AT INDIANFORD, WI",Non-ref,CntlPlains,6179.484,07,42.804173,-89.090113,WI,,yes,34.0,34.0,20.0,POINT (561418.0347421317 2221242.621047048)
05427850,"YAHARA RIVER AT STATE HIGHWAY 113 AT MADISON, WI",Non-ref,CntlPlains,294.795,07,43.15083,-89.40206,WI,,yes,4.0,4.0,4.0,POINT (533427.9745200194 2258074.527487057)
05430500,"ROCK RIVER AT AFTON, WI",Non-ref,CntlPlains,7923.77,07,42.609179,-89.070667,WI,,yes,95.0,60.0,20.0,POINT (564582.7856079864 2199623.080932491)
05431016,"JACKSON CREEK AT MOUND ROAD NEAR ELKHORN, WI",Non-ref,CntlPlains,43.1667,07,42.640849,-88.560934,WI,,yes,16.0,16.0,16.0,POINT (605755.6543720949 2206291.56377654)
05435935,"BADGER MILL CREEK @ HIGHWAYS 18 & 151 @ MADISON,WI",Non-ref,CntlPlains,27.6219,07,42.998609,-89.498733,WI,,yes,4.0,4.0,4.0,POINT (526786.7338355152 2240572.913181398)
05435943,"BADGER MILL CREEK AT VERONA, WI",Non-ref,CntlPlains,52.065,07,42.976943,-89.539566,WI,,yes,13.0,13.0,13.0,POINT (523647.6309858317 2237932.499551309)
05449500,"Iowa River near Rowan, IA",Non-ref,CntlPlains,1083.9,07,42.759944,-93.621849,IA,,yes,68.0,59.0,20.0,POINT (193495.0814636813 2198301.899391181)
05451210,"South Fork Iowa River NE of New Providence, IA",Ref,CntlPlains,580.5294,07,42.314984,-93.152425,IA,,yes,13.0,13.0,13.0,POINT (233168.8334691791 2149634.148837579)
05451500,"Iowa River at Marshalltown, IA",Non-ref,CntlPlains,3973.971,07,42.065821,-92.9077,IA,,yes,91.0,60.0,20.0,POINT (254107.5138460614 2122409.581433556)
05454500,"Iowa River at Iowa City, IA",Non-ref,CntlPlains,8478.728,07,41.656683,-91.541002,IA,,yes,106.0,60.0,20.0,POINT (368492.1028598708 2081147.141175513)
05455000,"Ralston Creek at Iowa City, IA",Non-ref,CntlPlains,8.0793,07,41.663906,-91.513501,IA,,,63.0,38.0,0.0,POINT (370724.9097259106 2082061.436476399)
05457000,"CEDAR RIVER NEAR AUSTIN, MN",Non-ref,CntlPlains,1035.219,07,43.636352,-92.974081,MN,,yes,68.0,58.0,18.0,POINT (243068.1273872829 2297622.969528605)
05462000,"Shell Rock River at Shell Rock, IA",Non-ref,CntlPlains,4487.382,07,42.711925,-92.582966,IA,,yes,56.0,56.0,20.0,POINT (278184.3966826929 2195516.073043597)
05464500,"Cedar River at Cedar Rapids, IA",Non-ref,CntlPlains,16861.9,07,41.971945,-91.667124,IA,,yes,107.0,60.0,20.0,POINT (356469.001649269 2115901.791441427)
05465500,"Iowa River at Wapello, IA",Non-ref,CntlPlains,32364.76,07,41.178086,-91.182094,IA,,yes,95.0,60.0,20.0,POINT (400842.5085529062 2029093.373393318)
05471050,"South Skunk River at Colfax, IA",Non-ref,CntlPlains,2098.962,07,41.681378,-93.246594,IA,,yes,24.0,24.0,20.0,POINT (227513.392509421 2078560.161203529)
05474000,"Skunk River at Augusta, IA",Non-ref,CntlPlains,11165.38,07,40.75365,-91.277094,IA,,yes,95.0,60.0,20.0,POINT (395306.1885482391 1981228.394718048)
05476000,"DES MOINES RIVER AT JACKSON, MN",Non-ref,CntlPlains,3220.708,07,43.619403,-94.98638,MN,,yes,74.0,60.0,20.0,POINT (81455.1724116304 2292295.900143568)
05481650,"Des Moines River near Saylorville, IA",Non-ref,CntlPlains,15091.39,07,41.680544,-93.668275,IA,,yes,48.0,48.0,20.0,POINT (192679.8409829047 2077534.663031386)
05482000,"Des Moines River at 2nd Avenue, Des Moines, IA",Non-ref,CntlPlains,16178.63,07,41.612489,-93.621051,IA,,yes,59.0,25.0,13.0,POINT (196771.9819165597 2070017.991174214)
05483450,"Middle Raccoon River near Bayard, IA",Non-ref,CntlPlains,989.7678,07,41.778597,-94.492749,IA,,yes,30.0,30.0,20.0,POINT (124383.5091911574 2087128.960960576)
05483600,"Middle Raccoon River at Panora, IA",Non-ref,CntlPlains,1115.563,07,41.687209,-94.371077,IA,,yes,51.0,51.0,20.0,POINT (134598.6146005501 2077070.169227009)
05486490,"Middle River near Indianola, IA",Non-ref,CntlPlains,1293.125,07,41.424158,-93.587439,IA,,yes,69.0,60.0,20.0,POINT (200086.6709571331 2049016.684360635)
05487980,"White Breast Creek near Dallas, IA",Ref,CntlPlains,882.7254,07,41.246885,-93.26607,IA,yes,yes,47.0,47.0,20.0,POINT (227303.4016317946 2029902.466061416)
05527500,"KANKAKEE RIVER NEAR WILMINGTON, IL",Non-ref,CntlPlains,13289.15,07,41.346698,-88.186449,IL,,yes,92.0,60.0,20.0,POINT (648071.5218380889 2064463.229430738)
05594100,"KASKASKIA RIVER NEAR VENEDY STATION, IL",Non-ref,SEPlains,11361.84,07,38.450605,-89.627593,IL,,yes,40.0,40.0,20.0,POINT (550480.9403848172 1731793.972735806)
06018500,Beaverhead River near Twin Bridges MT,Non-ref,WestMnts,9373.345,10U,45.383535,-112.452786,MT,,yes,74.0,60.0,20.0,POINT (-1281733.902364385 2599609.195684161)
06024450,Big Hole River bl Big Lake Cr at Wisdom MT,Non-ref,WestMnts,1538.098,10U,45.618534,-113.457837,MT,,yes,0.0,0.0,0.0,POINT (-1354403.148398574 2639252.793137424)
06025500,Big Hole River near Melrose MT,Non-ref,WestMnts,6405.925,10U,45.526593,-112.70169,MT,,yes,86.0,60.0,20.0,POINT (-1298145.643803807 2618647.98445183)
06026500,Jefferson River near Twin Bridges MT,Non-ref,WestMnts,19721.99,10U,45.612426,-112.330558,MT,,yes,33.0,30.0,15.0,POINT (-1267956.042395036 2623031.493290822)
06035000,Willow Creek near Harrison MT,Non-ref,WestMnts,223.9119,10U,45.722984,-111.741089,MT,,yes,44.0,33.0,0.0,POINT (-1220590.048846198 2627421.370709631)
06036650,Jefferson River near Three Forks MT,Non-ref,WestMnts,24755.09,10U,45.897706,-111.596639,MT,,yes,31.0,31.0,20.0,POINT (-1206320.233233995 2644716.798068521)
06036905,Firehole River near West Yellowstone MT,Ref,WestMnts,676.8891,10U,44.62021,-110.86299,WY,,yes,19.0,19.0,13.0,POINT (-1172179.385377071 2495290.456602733)
06037500,Madison River near West Yellowstone MT,Ref,WestMnts,1126.247,10U,44.656872,-111.068274,MT,yes,yes,82.0,48.0,20.0,POINT (-1187589.600273765 2501871.692888891)
06038800,Madison River at Kirby Ranch nr Cameron MT,Non-ref,WestMnts,3010.995,10U,44.889369,-111.580243,MT,,yes,19.0,19.0,15.0,POINT (-1223358.940417528 2533915.47953502)
06041000,Madison River bl Ennis Lake nr Mcallister MT,Non-ref,WestMnts,5729.268,10U,45.490206,-111.634138,MT,,yes,71.0,60.0,20.0,POINT (-1216607.89603432 2600537.381098293)
06043500,Gallatin River near Gallatin Gateway MT,Ref,WestMnts,2120.42,10U,45.497429,-111.270511,MT,yes,yes,74.0,55.0,20.0,POINT (-1188429.818849825 2596728.335862749)
06048700,East Gallatin R bl Bridger C nr Bozeman MT,Non-ref,WestMnts,585.0927,10U,45.72493,-111.069671,MT,,yes,8.0,8.0,8.0,POINT (-1168939.992259269 2619193.548477063)
06052500,Gallatin River at Logan MT,Non-ref,WestMnts,4634.347,10U,45.885206,-111.438298,MT,,yes,87.0,60.0,20.0,POINT (-1194406.341175649 2641347.461940598)
06054500,Missouri River at Toston MT,Non-ref,WestMnts,38074.68,10U,46.14604,-111.42052,MT,,yes,74.0,60.0,20.0,POINT (-1188366.105199795 2669693.37135306)
06066500,Missouri River bl Holter Dam nr Wolf Cr MT,Non-ref,WestMnts,43985.17,10U,46.994665,-112.011111,MT,,yes,64.0,60.0,20.0,POINT (-1217688.057740906 2769921.193432558)
06073500,Dearborn River near Craig MT,Ref,WestMnts,834.5772,10U,47.199112,-112.096394,MT,,yes,40.0,36.0,16.0,POINT (-1220299.609188059 2793310.037482305)
06077200,Smith River bl Eagle Cr nr Fort Logan MT,Non-ref,WestPlains,2816.497,10U,46.828005,-111.192174,MT,,yes,13.0,13.0,13.0,POINT (-1158888.226663094 2741481.314272798)
06089000,Sun River near Vaughn MT,Non-ref,WestPlains,4889.671,10U,47.525736,-111.511842,MT,,yes,75.0,60.0,20.0,POINT (-1170518.981491227 2821559.436127149)
06108800,Teton River at Loma MT,Non-ref,WestPlains,4931.603,10U,47.932472,-110.514379,MT,,yes,9.0,9.0,9.0,POINT (-1089026.791775339 2854039.907791253)
06114700,"Judith River nr mouth, nr Winifred MT",Non-ref,WestPlains,7107.366,10U,47.668315,-109.653244,MT,,yes,6.0,6.0,6.0,POINT (-1029048.104239095 2815611.529426799)
06120500,Musselshell River at Harlowton MT,Non-ref,WestPlains,2872.268,10U,46.429956,-109.840739,MT,,yes,98.0,59.0,19.0,POINT (-1062964.100626107 2682096.010796989)
06130500,Musselshell River at Mosby MT,Non-ref,WestPlains,20254.34,10U,46.99471,-107.889,MT,,yes,77.0,60.0,20.0,POINT (-906113.7233484662 2723858.435528198)
06186500,Yellowstone River at Yellowstone Lk Outlet YNP,Non-ref,WestMnts,2567.444,10U,44.567441,-110.380756,WY,,yes,80.0,57.0,20.0,POINT (-1135329.318417626 2483627.881251799)
06187915,Soda Butte Cr at Park Bndry at Silver Gate,Ref,WestMnts,73.07706,10U,45.002995,-110.001851,MT,,yes,11.0,11.0,11.0,POINT (-1098516.632639188 2527126.441169936)
06187950,Soda Butte Cr nr Lamar Ranger Station YNP,Ref,WestMnts,261.2187,10U,44.868273,-110.165469,WY,,yes,20.0,20.0,19.0,POINT (-1113485.332322716 2514201.127420946)
06190540,"Boiling River at Mammoth,YNP",Ref,WestMnts,511.5537,10U,44.985213,-110.689099,WY,,yes,14.0,14.0,13.0,POINT (-1152319.474121972 2533308.835004563)
06191000,Gardner River near Mammoth YNP,Ref,WestMnts,513.8847,10U,44.992436,-110.691321,MT,yes,yes,59.0,48.0,20.0,POINT (-1152368.64496675 2534129.929661969)
06191500,Yellowstone River at Corwin Springs MT,Ref,WestMnts,6783.593,10U,45.11188,-110.794381,MT,yes,yes,99.0,60.0,20.0,POINT (-1158326.817682449 2548513.142003211)
06192500,Yellowstone River near Livingston MT,Non-ref,WestMnts,9208.975,10U,45.597158,-110.566039,MT,,yes,82.0,60.0,20.0,POINT (-1132352.707851304 2599072.972198738)
06195600,Shields River nr Livingston MT,Non-ref,WestPlains,2187.574,10U,45.738269,-110.479925,MT,,yes,31.0,31.0,20.0,POINT (-1123330.970256211 2613544.688001823)
06200000,Boulder River at Big Timber MT,Non-ref,WestMnts,1363.8,10U,45.834106,-109.938798,MT,,yes,60.0,58.0,20.0,POINT (-1080102.963923431 2617796.212587938)
06205000,Stillwater River near Absarokee MT,Non-ref,WestMnts,2535.737,10U,45.551053,-109.387388,MT,,yes,70.0,55.0,15.0,POINT (-1042078.425651429 2580520.624372678)
06208500,Clarks Fork Yellowstone River at Edgar MT,Non-ref,WestMnts,5237.808,10U,45.466059,-108.843755,MT,,yes,71.0,43.0,20.0,POINT (-1001298.116460994 2565319.687667276)
06209500,Rock Creek near Red Lodge MT,Ref,WestMnts,272.6757,10U,45.086092,-109.329901,MT,,yes,58.0,43.0,9.0,POINT (-1044861.072792332 2528699.382033475)
06214500,Yellowstone River at Billings MT,Non-ref,WestMnts,29548.79,10U,45.799953,-108.467356,MT,,yes,81.0,60.0,20.0,POINT (-967272.5018661583 2598189.427429917)
